date,rain,soil_moisture_7_to_28cm,wind_gusts_10m,temperature_2m,cloud_cover_low,surface_pressure,terrestrial_radiation,cloud_cover_high
2023-10-02,0.0,0.158125,18.622499375,22.795197875,0.0,936.806104375,296.3734559375,13.083333333333334
2023-10-03,0.0,0.15741666666666668,16.634999510416666,19.73557265625,0.0,939.3061022916667,293.5749355208333,14.541666666666666
2023-10-04,0.0,0.15658333333333332,21.86999934375,19.198291645833333,0.0,940.4535731249999,290.8379209166667,10.104166666666666
2023-10-05,0.0,0.15558333333333332,13.4174996875,20.30446861458333,0.0,939.454245,288.09907166666665,0.10416666666666667
2023-10-06,0.0,0.15575,12.56999975,21.5710208125,0.0,939.7603952083333,285.33873604166666,0.0
2023-10-07,0.0,0.15512499999999999,14.767499468750001,21.52984358333333,0.0,939.1851866666666,282.5552629791667,3.5625
2023-10-08,0.0,0.1543125,13.154999395833334,20.591906124999998,0.0,939.7266904166667,279.75244895833333,69.4375
2023-10-09,0.0,0.154,14.842499468749999,20.794625,0.0,939.98068375,276.9328590416667,48.041666666666664
2023-10-10,0.0,0.15370833333333334,13.949999677083333,19.0168748125,0.0,938.0636356250001,274.0989162916667,22.1875
2023-10-11,0.0,0.15335416666666665,12.749999622916667,17.994947927083334,0.0,936.5030183333333,271.25333279166665,22.729166666666668
2023-10-12,0.0,0.153,15.134999479166666,19.22106238541667,0.0,935.7696452083333,268.39875208333336,0.7083333333333334
2023-10-13,0.008333333333333333,0.15312499999999998,21.0449994375,17.800489458333335,0.0625,934.1749364583334,265.5377601041667,53.770833333333336
2023-10-14,0.03958333333333334,0.15341666666666667,17.504999208333334,16.506041624999998,23.041666666666668,935.2930997916666,262.6733517916667,33.0
2023-10-15,0.19166666666666665,0.15397916666666667,14.017499608333333,13.968479166666667,25.708333333333332,932.5635083333333,259.80891864583333,91.77083333333333
2023-10-16,0.075,0.15447916666666667,19.2074995,15.413510395833333,63.916666666666664,927.1892995833333,256.94635293749997,66.27083333333333
2023-10-17,0.043750000000000004,0.15614583333333334,45.56999916666666,18.024385083333332,20.354166666666668,919.7728275,254.08900310416666,52.9375
2023-10-18,0.1625,0.15960416666666669,50.8349986875,16.377572708333332,59.916666666666664,919.5133689583334,251.24021406250003,51.333333333333336
2023-10-19,0.7833333333333333,0.18391666666666664,46.6274990625,13.4504480625,20.270833333333332,909.3569745833333,248.4024645625,72.16666666666667
2023-10-20,0.016666666666666666,0.22502083333333334,50.279999062499996,11.201468677083334,31.020833333333332,911.9111208333334,245.57854275,25.125
2023-10-21,0.0,0.23147916666666668,27.6299995625,8.975395924999999,32.6875,922.1785241666666,242.77162347916666,69.10416666666667
2023-10-22,0.06874999999999999,0.23374999999999999,16.754999770833333,10.71598955625,11.083333333333334,921.2666179166666,239.98468064583335,99.97916666666667
2023-10-23,0.08750000000000001,0.23910416666666667,19.522499489583332,9.876062458333333,61.5625,921.3059724999999,237.220953875,52.625
2023-10-24,0.16874999999999998,0.24727083333333333,34.07249933333333,8.717135427083333,44.583333333333336,925.6639377083334,234.4829199375,27.791666666666668
2023-10-25,0.016666666666666666,0.2532083333333333,42.92249858333333,13.415614625000002,90.91666666666667,926.1764179166667,231.76841064583334,70.08333333333333
2023-10-26,0.28125,0.25954166666666667,53.0999990625,14.331322895833333,56.875,921.2960372916667,229.05418020833335,69.95833333333333
2023-10-27,0.052083333333333336,0.2865625,42.20249866666666,10.792302249999999,44.229166666666664,923.0098429166666,226.33959270833336,27.625
2023-10-28,0.060416666666666674,0.29154166666666664,49.25999847916666,12.531614666666668,62.791666666666664,920.75199375,223.62739056249998,29.4375
2023-10-29,0.7604166666666666,0.31114583333333334,41.834999208333336,11.94416675,58.645833333333336,917.2798147916666,220.92061463125,90.375
2023-10-30,0.01875,0.33647916666666666,36.952499270833336,9.583947954166666,34.5625,920.5873554166666,218.22249720833335,27.166666666666668
2023-10-31,0.0,0.3294791666666667,22.694999593749998,9.0142396375,14.666666666666666,928.5066141666666,215.54668860416666,52.666666666666664
2023-11-01,0.08958333333333333,0.325125,49.439998833333334,11.899187624999998,74.77083333333333,924.8874304166667,212.985324375,58.270833333333336
2023-11-02,0.4166666666666667,0.3438125,64.54499908333334,9.909781354166666,43.354166666666664,916.7611327083333,210.44194258333334,19.541666666666668
2023-11-03,0.020833333333333332,0.35085416666666663,50.54249870833333,8.48760423125,69.77083333333333,920.4369087499999,207.91943770208331,31.833333333333332
2023-11-04,0.12291666666666667,0.3456875,65.12999839583334,10.983020916666668,71.08333333333333,912.9987525,205.42100262708334,15.5625
2023-11-05,0.010416666666666666,0.34429166666666666,47.64749916666667,8.475156277083334,36.083333333333336,921.4452402083333,202.94984088541665,0.0
2023-11-06,0.008333333333333333,0.33487500000000003,29.909999708333334,6.410208347916666,37.75,930.6451368749999,200.56788520833334,0.0
2023-11-07,0.02291666666666667,0.3295,26.392499375,5.6517500375,20.729166666666668,934.58211625,198.26219458333333,20.479166666666668
2023-11-08,0.31875000000000003,0.3273333333333333,26.504999833333333,7.587500041666666,62.8125,934.3094870833334,196.03758229166667,68.47916666666667
2023-11-09,0.09166666666666667,0.34370833333333334,30.02999966666667,9.672500010416668,39.3125,931.3810764583333,193.90660302083333,45.166666666666664
2023-11-10,0.10625000000000001,0.3431666666666667,32.95499925,9.349260395833333,83.58333333333333,931.1808679166667,191.81472062499998,25.833333333333332
2023-11-11,0.014583333333333335,0.3431458333333333,46.68749897916666,14.036906229166666,79.5625,930.1244243750001,189.7647279375,72.33333333333333
2023-11-12,0.004166666666666667,0.33814583333333337,32.962499208333334,13.65725,47.0,934.0742272916667,187.75922,77.77083333333333
2023-11-13,0.006250000000000001,0.3305416666666667,28.769999708333334,14.124687385416665,64.95833333333333,937.0971222916666,185.80114500000002,59.25
2023-11-14,0.0,0.32445833333333335,24.232499479166666,11.910625062500001,25.0625,938.1430314583334,183.88952572916665,38.583333333333336
2023-11-15,0.006250000000000001,0.3176041666666667,15.44249965625,12.341239718750002,66.47916666666667,938.3697277083334,182.01508991666665,57.479166666666664
2023-11-16,0.0,0.31235416666666665,25.169999729166666,13.394760395833332,48.708333333333336,937.8675114583333,180.22159658333337,70.375
2023-11-17,0.0,0.3084375,11.482499712500001,11.870489479166666,57.416666666666664,939.3281860416668,178.45526883333332,81.64583333333333
2023-11-18,0.0,0.30385416666666665,9.157499697916666,9.672437541666666,36.416666666666664,938.9745625,176.716065,59.3125
2023-11-19,0.0,0.29943749999999997,10.199999622916666,8.252447875,32.208333333333336,936.5167958333333,175.00555672916667,2.5
2023-11-20,0.0,0.2952708333333333,12.532499885416668,7.82558328125,98.35416666666667,935.7074402083334,173.32607864583335,17.375
2023-11-21,0.0,0.29175,27.187499583333334,6.694645875,26.854166666666668,937.3520564583333,171.67987208333332,0.041666666666666664
2023-11-22,0.0,0.2861666666666667,27.562499312499998,7.53635424375,60.875,939.6988347916667,170.06924312499999,9.1875
2023-11-23,0.0,0.27910416666666665,27.689999458333332,6.449239664583334,1.8125,939.7772812500001,168.496473,19.6875
2023-11-24,0.0,0.2760208333333333,23.827499270833332,7.22385421875,20.229166666666668,934.8719264583333,166.963938125,18.541666666666668
2023-11-25,0.0,0.26945833333333336,14.429999635416666,6.325802116666666,26.8125,931.5759106249999,165.47360202083334,45.208333333333336
2023-11-26,0.0,0.262,9.929999858333334,4.6840104333333334,43.6875,930.1507566666666,164.02767795833333,95.16666666666667
2023-11-27,0.0,0.25608333333333333,20.64749940625,6.9469063166666665,27.145833333333332,929.5212162500001,162.62893060416667,74.47916666666667
2023-11-28,0.16874999999999998,0.25466666666666665,22.40999935416667,9.80134375,96.89583333333333,926.9986022916668,161.2796708333333,68.25
2023-11-29,0.020833333333333332,0.256875,37.004999229166664,11.942906302083335,77.72916666666667,920.672456875,159.98229960416666,63.9375
2023-11-30,0.8604166666666666,0.2796458333333333,31.049998937499996,10.411260402083334,91.95833333333333,915.23593625,158.7391108125,99.3125
2023-12-01,0.10208333333333335,0.36981250000000004,28.0574993125,5.0204792,33.604166666666664,917.6399110416666,157.55240054166666,35.708333333333336
2023-12-02,0.0,0.3668125,17.407499635416666,3.9220625097916666,12.208333333333334,929.6485779166666,156.42469670833333,0.5208333333333334
2023-12-03,0.0,0.3560208333333333,22.604999229166665,3.28932291625,23.166666666666668,931.6763133333334,155.35885081249998,58.479166666666664
2023-12-04,0.08333333333333333,0.3509583333333333,39.734999208333335,7.154854227083333,57.229166666666664,928.2590816666667,154.35440937500002,8.958333333333334
2023-12-05,0.0,0.34829166666666667,13.477499333333332,2.8466979239166665,0.0,931.3392412500001,153.398173,83.33333333333333
2023-12-06,0.0,0.34349999999999997,11.354999522916666,1.916583347625,0.0,929.7487891666666,152.4880146875,67.58333333333333
2023-12-07,0.4541666666666666,0.3459375,23.354999562499998,6.236687547916667,45.520833333333336,929.8534602083333,151.62479616666667,99.6875
2023-12-08,0.004166666666666667,0.37495833333333334,28.65749927083333,6.940875025,25.666666666666668,933.0522004166666,150.80958302083334,54.458333333333336
2023-12-09,0.0,0.36470833333333336,34.13999935416667,10.3710625125,89.72916666666667,935.9689489583334,150.04319354166665,94.97916666666667
2023-12-10,0.004166666666666667,0.35822916666666665,29.617499354166668,11.553343812500001,81.75,937.306644375,149.3264783333333,99.33333333333333
2023-12-11,0.0,0.3496875,25.544999625,10.849312562500002,56.041666666666664,934.9577372916666,148.66069552083334,99.875
2023-12-12,0.19375,0.3423333333333333,36.34499916666667,10.937937479166665,61.520833333333336,929.8482764583333,148.04678175,96.125
2023-12-13,0.0,0.34712499999999996,33.337499625,6.518812408333333,14.083333333333334,931.0128181250001,147.48543289583333,26.166666666666668
2023-12-14,0.0,0.343375,18.532499520833333,4.626156214583333,12.333333333333334,941.1753739583334,146.97770629166666,0.5625
2023-12-15,0.0,0.339625,14.669999708333334,4.5242500325,21.083333333333332,948.135016875,146.52449854166667,0.08333333333333333
2023-12-16,0.0,0.3338125,15.524999729166666,4.395104185416667,43.0625,949.0862329166666,146.12680112500001,0.0
2023-12-17,0.0,0.3296666666666667,10.09499974375,0.8999791618604166,86.4375,948.0114852083334,145.78563641666668,0.0
2023-12-18,0.0,0.32558333333333334,9.674999847916666,-0.08969791493750001,99.22916666666667,948.699425625,145.50201258333334,0.0
2023-12-19,0.0,0.3219166666666667,9.149999860416667,-1.2303229277083334,68.1875,945.457923125,145.27677795833333,7.895833333333333
2023-12-20,0.07708333333333332,0.3198958333333333,16.904999749999998,3.267145835625,54.145833333333336,943.660225,145.11098802083333,24.5625
2023-12-21,0.0,0.3185,11.174999677083333,2.3614895664583333,5.083333333333333,942.6631495833334,145.00568516666667,11.291666666666666
2023-12-22,0.0,0.31706249999999997,11.969999708333333,2.0703333368125,49.5,942.8213274999999,144.96180052083335,5.104166666666667
2023-12-23,0.0,0.31414583333333335,14.272499552083334,2.5252708249999998,68.3125,940.9684443750001,144.98035179166666,0.0
2023-12-24,0.0,0.31083333333333335,10.994999670833332,0.9111249973958332,85.1875,938.8670585416667,145.06323072916666,0.0
2023-12-25,0.0,0.309,9.83999975625,-1.069552071875,96.58333333333333,937.5714633333333,145.20993501458332,0.0
2023-12-26,0.0,0.3076875,9.727499804166667,-1.3784062322916668,67.39583333333333,936.9055204166667,145.4185596875,1.0625
2023-12-27,0.0,0.30541666666666667,11.474999891666668,-0.9864062356250001,50.375,935.7816602083334,145.68801261041668,59.270833333333336
2023-12-28,0.020833333333333332,0.30414583333333334,12.479999791666666,3.5328124983125,17.5,936.91009875,146.01761779166665,96.35416666666667
2023-12-29,0.052083333333333336,0.3064375,10.297499620833333,5.30356253125,80.22916666666667,935.5143941666666,146.40641970833335,56.520833333333336
2023-12-30,0.012500000000000002,0.3117083333333333,18.854999466666666,6.874645758333333,94.58333333333333,932.4872127083332,146.85351790833334,35.875
2023-12-31,0.004166666666666667,0.3133333333333333,34.4099995,6.863197970833333,51.708333333333336,929.9113039583334,147.35782978333333,81.14583333333333
2024-01-01,0.0,0.3137083333333333,16.927499510416666,3.781343736666667,0.0,932.66964375,147.91809767916666,65.25
2024-01-02,0.05416666666666667,0.308625,37.73249914583334,7.93356261875,58.229166666666664,930.5242687499999,148.54982026874998,92.5625
2024-01-03,0.28958333333333336,0.32056250000000003,31.102499447916667,9.906229258333333,30.395833333333332,930.5010741666666,149.29157380416666,92.45833333333333
2024-01-04,0.075,0.3329166666666667,18.47249933333333,5.663520804166667,76.64583333333333,927.518231875,150.08904467291666,63.125
2024-01-05,0.049999999999999996,0.34527083333333336,28.522499083333333,3.6861562354166666,25.041666666666668,924.4497547916667,150.94140204166666,7.916666666666667
2024-01-06,0.0,0.3473333333333333,24.54749939583333,2.498177085,5.4375,932.2344281249999,151.84735283333333,2.1875
2024-01-07,0.0,0.3436458333333334,14.932499458333332,1.7522500158333332,5.145833333333333,935.0485666666667,152.80617963958332,8.833333333333334
2024-01-08,0.012500000000000002,0.34041666666666665,10.9649997375,0.34322917083333326,7.5,933.2609154166666,153.81656205208333,55.104166666666664
2024-01-09,0.008333333333333333,0.33668750000000003,7.987499827083333,2.4697812603541665,89.54166666666667,931.3120435416668,154.87772993125,57.020833333333336
2024-01-10,0.22291666666666668,0.336125,18.80999965625,4.273635491666666,84.97916666666667,930.8306864583333,155.988735125,44.4375
2024-01-11,0.0,0.34456249999999994,17.407499729166666,1.4000729384166666,28.916666666666668,934.6950235416666,157.14850724375,0.0
2024-01-12,0.0,0.3431458333333333,18.869999416666666,0.6762395797916666,0.08333333333333333,936.6791602083334,158.360648677625,0.2916666666666667
2024-01-13,0.006250000000000001,0.3393541666666667,12.254999625000002,3.5560833328125,19.270833333333332,934.5477099999999,159.7092353416667,77.64583333333333
2024-01-14,0.2625,0.3430416666666667,21.464999343749998,8.561604233333332,76.45833333333333,930.6998258333333,161.12509391041667,93.5
2024-01-15,0.50625,0.3706666666666667,28.5824995,11.095677260416666,87.5625,926.681745,162.60717715833334,83.83333333333333
2024-01-16,0.13541666666666666,0.38414583333333335,32.047499645833334,11.944885427083333,58.458333333333336,922.7464741666666,164.15302998958333,99.39583333333333
2024-01-17,0.3020833333333333,0.39325000000000004,55.9274988125,10.483083364583333,46.104166666666664,913.909135,165.7598423125,59.1875
2024-01-18,0.03958333333333333,0.3845416666666667,38.632499529166665,8.769937460416665,43.4375,921.3470229166666,167.4250810625,45.875
2024-01-19,0.19166666708333333,0.3783958333333333,37.75499933333333,2.9617395881250004,33.645833333333336,925.1562566666666,169.14603025,71.1875
2024-01-20,0.0,0.37252083333333336,15.794999625,-1.25507290625,0.0,936.7748697916667,170.91999391666664,4.0
2024-01-21,0.0,0.365875,12.719999552083332,1.1266770854166666,24.770833333333332,943.5709202083334,172.7442925,25.145833333333332
2024-01-22,0.0,0.3596875,23.587499645833333,7.4662604749999995,80.3125,946.4728602083333,174.61663993750003,60.1875
2024-01-23,0.0,0.3553125,12.974999629166668,9.703270772916666,71.66666666666667,949.4687779166667,176.53416618749998,23.645833333333332
2024-01-24,0.0,0.3487916666666666,10.537499883333334,7.01939584375,73.02083333333333,949.3671222916668,178.4939939375,0.0
2024-01-25,0.0,0.3457083333333333,9.052499860416667,6.037291654166666,75.8125,946.7700433333333,180.49368306250003,44.75
2024-01-26,0.0,0.3427708333333333,11.81999959375,5.425635450000001,58.9375,945.1376666666666,182.53107062499998,75.29166666666667
2024-01-27,0.0,0.3413541666666667,9.607499766666667,6.192302079166667,15.708333333333334,940.6200741666667,184.60296010416667,99.85416666666667
2024-01-28,0.0,0.334625,9.24749974375,7.315312529166667,41.75,938.3546835416668,186.7066620208333,89.60416666666667
2024-01-29,0.0,0.3294166666666667,9.472499879166667,8.517156258333333,0.0,939.4877927083334,188.83949608333333,99.16666666666667
2024-01-30,0.0,0.3254791666666667,10.379999847916666,6.40743745625,26.104166666666668,942.2641772916667,190.99897364583333,26.916666666666668
2024-01-31,0.0,0.32227083333333334,11.107499635416666,5.85262504375,50.020833333333336,945.4390264583334,193.1823752291667,9.479166666666666
2024-02-01,0.0,0.32097916666666665,11.872499645833335,6.229489545833334,16.416666666666668,947.1242691666666,195.3872068125,61.9375
2024-02-02,0.0,0.31697916666666665,24.397499270833332,7.134781254166666,4.9375,945.9001633333334,197.61609595833332,31.916666666666668
2024-02-03,0.0,0.3125,12.92999969375,6.6541458916666665,5.5,943.4838002083334,199.89145058333335,0.0
2024-02-04,0.0,0.30622916666666666,8.93249973125,6.231354205416667,9.895833333333334,942.9810877083333,202.21375410416667,0.0
2024-02-05,0.0,0.3047083333333333,8.197499779166668,5.209135459583333,24.75,941.233433125,204.5796457708333,76.54166666666667
2024-02-06,0.0,0.3,11.324999745833333,6.36835420625,34.1875,938.1037389583333,206.98669362500002,54.333333333333336
2024-02-07,0.008333333333333333,0.29322916666666665,26.8124995,7.184552154166667,47.270833333333336,934.52615375,209.43089833333332,58.416666666666664
2024-02-08,0.03125,0.28941666666666666,49.28999835416667,8.773145910416666,27.770833333333332,921.3040279166667,211.9091495,99.9375
2024-02-09,0.45416666666666666,0.29129166666666667,38.099999125000004,8.617177204166667,77.14583333333333,905.4326056250001,214.41816500000002,76.5625
2024-02-10,0.049999999999999996,0.32102083333333337,41.65499902083334,4.98517704375,18.270833333333332,912.6781054166667,216.95477004166665,12.8125
2024-02-11,0.052083333333333336,0.3287291666666667,29.774999249999997,4.295239631249999,73.66666666666667,921.9869991666666,219.51571977083333,69.70833333333333
2024-02-12,0.09166666666666666,0.3339166666666667,33.15749916666667,9.760406145833333,47.1875,925.7403841666666,222.09794864583333,38.520833333333336
2024-02-13,0.014583333333333335,0.3333125,20.51999936458333,10.202854166666667,50.770833333333336,934.4375152083334,224.69824897916666,47.5625
2024-02-14,0.0,0.3315416666666667,16.349999510416666,12.148500114583333,31.875,935.018873125,227.3135266666667,80.33333333333333
2024-02-15,0.10000000000000002,0.33064583333333336,32.39999925,12.067218677083332,10.25,928.117166875,229.94075416666666,87.22916666666667
2024-02-16,0.0,0.3362083333333334,16.589999447916664,7.622468775000001,27.875,936.7159987499999,232.57677779166667,7.104166666666667
2024-02-17,0.0,0.33731250000000007,12.23999968125,6.678156256249999,1.0833333333333333,943.8639802083334,235.21866864583333,15.916666666666666
2024-02-18,0.0,0.33506250000000004,8.834999752083332,7.782364533333333,0.041666666666666664,946.7932341666666,237.86343156249998,79.72916666666667
2024-02-19,0.0,0.3282291666666667,18.8924996875,9.371104216666668,8.645833333333334,946.6224972916666,240.50726166666666,2.4166666666666665
2024-02-20,0.0,0.3173333333333333,12.989999610416666,6.998114597708334,0.3958333333333333,943.5624770833333,243.14798562500002,37.9375
2024-02-21,0.0,0.30797916666666664,17.93999959375,7.568239597916667,0.0,937.4802910416666,245.79433874999998,92.10416666666667
2024-02-22,0.06458333333333334,0.30606249999999996,45.659998916666666,8.664843635416666,59.875,927.331331875,248.52575658333333,68.3125
2024-02-23,0.02291666654166667,0.30397916666666663,45.62999929166667,3.8983437395833334,18.333333333333332,923.498461875,251.28699737500003,10.625
2024-02-24,0.0375,0.30297916666666663,41.332499041666665,4.500000038541667,35.5,925.4470560416667,254.06795295833334,47.208333333333336
2024-02-25,0.2708333333333333,0.3042708333333333,58.544998604166665,8.812198047916667,87.14583333333333,921.0958854166666,256.86547552083334,83.4375
2024-02-26,0.06041666708333334,0.3113333333333333,42.622499,5.202906281250001,35.541666666666664,921.8450060416667,259.67650937499997,22.979166666666668
2024-02-27,0.0,0.31495833333333334,36.64499925,4.230427078333333,26.333333333333332,933.8597437499999,262.57507408333333,12.375
2024-02-28,0.0,0.31279166666666663,17.72999954166667,4.4157083544375,32.25,937.4109341666667,265.5463829166667,20.875
2024-02-29,0.014583333333333335,0.30645833333333333,30.922499295833333,4.471343784791666,19.0625,932.1990970833334,268.5825501020833,7.604166666666667
2024-03-01,0.0,0.3016875,37.1399994375,4.379479234791667,52.541666666666664,929.8936835416666,271.6755901125,42.229166666666664
2024-03-02,0.42916666562499994,0.3032708333333333,48.5624985625,4.874250055416667,58.9375,917.1686520833333,274.76774744375,42.229166666666664
2024-03-03,0.010416666666666666,0.31858333333333333,32.88749935416667,3.2043958383333333,28.979166666666668,923.8118127083334,277.85602497916665,0.0
2024-03-04,0.03333333333333333,0.32383333333333336,37.94249925,7.45038540625,60.333333333333336,928.6599697916666,281.0611013625,45.5625
2024-03-05,0.0,0.3261875,19.402499802083334,5.176666620833333,26.875,935.5488683333333,284.28909576458335,21.333333333333332
2024-03-06,0.0,0.3222083333333334,12.674999739583333,5.429135487083333,0.041666666666666664,932.039706875,287.50605839583335,55.416666666666664
2024-03-07,0.11458333333333333,0.3155208333333333,33.772499333333336,6.141354089583333,14.229166666666666,919.6973333333334,290.70836198958335,64.72916666666667
2024-03-08,0.30833333479166664,0.3205,44.489998729166665,4.634364625,67.16666666666667,913.7334770833332,293.8935029375,76.64583333333333
2024-03-09,0.15624999812499998,0.3575833333333333,44.159999125000006,4.2079375104166665,37.083333333333336,906.8580889583333,297.05839475,42.625
2024-03-10,0.05625,0.3641041666666667,45.674999104166666,6.294427120833333,57.895833333333336,913.8090654166667,300.20012227083333,35.395833333333336
2024-03-11,0.004166666666666667,0.35818749999999994,28.1324994375,6.129229216666666,40.583333333333336,930.7269858333334,303.31602104166666,25.604166666666668
2024-03-12,0.0,0.3492916666666666,12.374999570833333,6.385031219172917,1.75,934.809375625,306.4032223333333,11.833333333333334
2024-03-13,0.0,0.3442083333333333,13.439999395833333,8.587708404166667,0.0,929.7003554166666,309.4628390208333,32.791666666666664
2024-03-14,0.0020833333333333333,0.334125,25.372499333333334,9.890208281249999,40.166666666666664,930.2677022916668,312.51690439583336,2.5208333333333335
2024-03-15,0.03541666666666667,0.3259166666666667,22.47749958333333,11.270406295833332,45.8125,934.427901875,315.5689154166667,51.395833333333336
2024-03-16,0.0,0.31804166666666667,16.394999541666667,10.281072939583334,23.395833333333332,936.9969622916666,318.61756083333336,78.9375
2024-03-17,0.0,0.3115,14.872499624999998,12.397541697916667,2.25,935.18678375,321.6583776666667,99.125
2024-03-18,0.0,0.30897916666666664,12.082499685416666,12.998166633333334,0.0625,932.5111700000001,324.6898288125,71.0625
2024-03-19,0.0,0.305875,12.869999729166667,13.303979185416667,0.20833333333333334,929.1152091666667,327.70777914583334,45.3125
2024-03-20,0.004166666666666667,0.2970833333333333,14.95499968125,13.43046859375,2.5625,927.4260541666667,330.7097270208333,18.375
2024-03-21,0.0020833333333333333,0.2815416666666667,28.507499666666664,14.811468760416666,0.625,934.6025329166667,333.69354716666663,61.083333333333336
2024-03-22,0.0,0.27408333333333335,18.757499635416668,15.829864416666666,0.0,934.3091485416667,336.65622397916667,31.583333333333332
2024-03-23,0.0,0.26625000000000004,36.56249908333333,12.579541687499999,4.895833333333333,934.698900625,339.59537935416665,69.41666666666667
2024-03-24,0.0,0.25533333333333336,32.08499939583333,9.945562433333334,1.125,929.05355125,342.5086104791667,43.708333333333336
2024-03-25,0.0,0.24625,29.459999208333333,9.260541779166667,3.7916666666666665,912.92222375,345.39366,81.875
2024-03-26,0.06874999979166667,0.24304166666666668,34.994999416666666,4.313697922916667,35.166666666666664,908.3364408333333,348.24832604166664,34.770833333333336
2024-03-27,0.11875000000000001,0.24204166666666668,58.72499922916666,7.263406252083333,56.0,907.6273429166666,351.0703607291666,36.833333333333336
2024-03-28,0.5437500000000001,0.24402083333333333,54.01499897916667,7.388479110416667,67.1875,910.085878125,353.8577427708333,51.333333333333336
2024-03-29,0.25625000000000003,0.2670208333333333,28.814999354166662,5.890427133333334,42.25,910.7120685416667,356.60840302083335,78.02083333333333
2024-03-30,0.2125,0.28502083333333333,31.169999229166667,5.90283336875,57.895833333333336,907.265181875,359.3204496041667,51.541666666666664
2024-03-31,0.07500000041666667,0.3071041666666667,28.70999932291667,4.766885416666667,48.916666666666664,909.0507349999999,361.9919654166667,55.458333333333336
2024-04-01,0.045833332708333334,0.32702083333333337,43.20749908333334,5.947354222916666,29.4375,922.3186193749999,364.6213790625,13.666666666666666
2024-04-02,0.03958333333333333,0.3293333333333333,33.38999920833333,7.1701667124999995,34.020833333333336,928.8615683333334,367.20992885416666,72.125
2024-04-03,0.006250000000000001,0.3281041666666667,32.8424993125,10.813218814583331,64.8125,931.4421275,369.87701050000004,62.229166666666664
2024-04-04,0.0,0.320375,22.994999604166665,11.9384790875,0.10416666666666667,931.371466875,372.57595645833334,75.58333333333333
2024-04-05,0.0,0.3121041666666667,31.034999374999998,14.953906010416667,0.0,927.5873885416667,375.2529104166667,95.91666666666667
2024-04-06,0.0,0.3024791666666667,38.54249894791667,17.090416479166667,0.8125,925.2614843749999,377.9041967708333,98.97916666666667
2024-04-07,0.19999999999999998,0.29785416666666664,18.00749970833333,12.9489061875,12.770833333333334,928.3717420833333,380.52920166666667,71.5625
